N	x	y	u	u*	|u - u*|
8674	4.150000e+00	3.550000e+00	9.881682e-01	9.881682e-01	0.000000e+00
8675	4.200000e+00	3.550000e+00	9.945988e-01	9.945988e-01	0.000000e+00
8676	4.250000e+00	3.550000e+00	9.985433e-01	9.985433e-01	0.000000e+00
8677	4.300000e+00	3.550000e+00	9.999921e-01	9.999921e-01	0.000000e+00
8678	4.350000e+00	3.550000e+00	9.989413e-01	9.989413e-01	0.000000e+00
8679	4.400000e+00	3.550000e+00	9.953938e-01	9.953938e-01	0.000000e+00
8680	4.450000e+00	3.550000e+00	9.893582e-01	9.893582e-01	0.000000e+00
8681	4.500000e+00	3.550000e+00	9.808498e-01	9.808498e-01	0.000000e+00
8682	4.550000e+00	3.550000e+00	9.698898e-01	9.698898e-01	0.000000e+00
8683	4.600000e+00	3.550000e+00	9.565056e-01	9.565056e-01	0.000000e+00
8684	4.650000e+00	3.550000e+00	9.407306e-01	9.407306e-01	0.000000e+00
8685	4.700000e+00	3.550000e+00	9.226042e-01	9.226042e-01	0.000000e+00
8686	4.750000e+00	3.550000e+00	9.021718e-01	9.021718e-01	0.000000e+00
8687	4.800000e+00	3.550000e+00	8.794845e-01	8.794845e-01	0.000000e+00
8688	4.850000e+00	3.550000e+00	8.545989e-01	8.545989e-01	0.000000e+00
8689	4.900000e+00	3.550000e+00	8.275773e-01	8.275773e-01	0.000000e+00
8690	4.950000e+00	3.550000e+00	7.984871e-01	7.984871e-01	0.000000e+00
8691	5.000000e+00	3.550000e+00	7.674012e-01	7.674012e-01	0.000000e+00
8692	5.050000e+00	3.550000e+00	7.343971e-01	7.343971e-01	0.000000e+00
8693	5.100000e+00	3.550000e+00	6.995574e-01	6.995574e-01	0.000000e+00
8694	5.150000e+00	3.550000e+00	6.629692e-01	6.629692e-01	0.000000e+00
8695	5.200000e+00	3.550000e+00	6.247240e-01	6.247240e-01	0.000000e+00
8696	5.250000e+00	3.550000e+00	5.849172e-01	5.849172e-01	0.000000e+00
8697	5.300000e+00	3.550000e+00	5.436484e-01	5.436484e-01	0.000000e+00
8698	5.350000e+00	3.550000e+00	5.010209e-01	5.010209e-01	0.000000e+00
8699	5.400000e+00	3.550000e+00	4.571410e-01	4.571410e-01	0.000000e+00
8700	5.450000e+00	3.550000e+00	4.121185e-01	4.121185e-01	0.000000e+00
8701	5.500000e+00	3.550000e+00	3.660659e-01	3.660659e-01	0.000000e+00
8702	5.550000e+00	3.550000e+00	3.190984e-01	3.190984e-01	0.000000e+00
8703	5.600000e+00	3.550000e+00	2.713332e-01	2.713332e-01	0.000000e+00
8704	5.650000e+00	3.550000e+00	2.228899e-01	2.228899e-01	0.000000e+00
8705	5.700000e+00	3.550000e+00	1.738895e-01	1.738895e-01	0.000000e+00
8706	5.750000e+00	3.550000e+00	1.244544e-01	1.244544e-01	0.000000e+00
8707	5.800000e+00	3.550000e+00	7.470829e-02	7.470829e-02	0.000000e+00
8708	5.850000e+00	3.550000e+00	2.477543e-02	2.477543e-02	0.000000e+00
8709	5.900000e+00	3.550000e+00	-2.521937e-02	-2.521937e-02	0.000000e+00
8710	5.950000e+00	3.550000e+00	-7.515112e-02	-7.515112e-02	0.000000e+00
8711	6.000000e+00	3.550000e+00	-1.248950e-01	-1.248950e-01	0.000000e+00
8712	0.000000e+00	3.600000e+00	-4.425204e-01	-4.425204e-01	0.000000e+00
8713	5.000000e-02	3.600000e+00	-4.867866e-01	-4.867866e-01	0.000000e+00
8714	1.000000e-01	3.600000e+00	-5.298361e-01	-5.298361e-01	0.000000e+00
8715	1.500000e-01	3.600000e+00	-5.715613e-01	-5.715613e-01	0.000000e+00
8716	2.000000e-01	3.600000e+00	-6.118579e-01	-6.118579e-01	0.000000e+00
8717	2.500000e-01	3.600000e+00	-6.506251e-01	-6.506251e-01	0.000000e+00
8718	3.000000e-01	3.600000e+00	-6.877662e-01	-6.877662e-01	0.000000e+00
8719	3.500000e-01	3.600000e+00	-7.231881e-01	-7.231881e-01	0.000000e+00
8720	4.000000e-01	3.600000e+00	-7.568025e-01	-7.568025e-01	0.000000e+00
8721	4.500000e-01	3.600000e+00	-7.885253e-01	-7.885253e-01	0.000000e+00
8722	5.000000e-01	3.600000e+00	-8.182771e-01	-8.182771e-01	0.000000e+00
8723	5.500000e-01	3.600000e+00	-8.459837e-01	-8.459837e-01	0.000000e+00
8724	6.000000e-01	3.600000e+00	-8.715758e-01	-8.715758e-01	0.000000e+00
8725	6.500000e-01	3.600000e+00	-8.949894e-01	-8.949894e-01	0.000000e+00
8726	7.000000e-01	3.600000e+00	-9.161659e-01	-9.161659e-01	0.000000e+00
8727	7.500000e-01	3.600000e+00	-9.350526e-01	-9.350526e-01	0.000000e+00
8728	8.000000e-01	3.600000e+00	-9.516021e-01	-9.516021e-01	0.000000e+00
8729	8.500000e-01	3.600000e+00	-9.657731e-01	-9.657731e-01	0.000000e+00
8730	9.000000e-01	3.600000e+00	-9.775301e-01	-9.775301e-01	0.000000e+00
8731	9.500000e-01	3.600000e+00	-9.868439e-01	-9.868439e-01	0.000000e+00
8732	1.000000e+00	3.600000e+00	-9.936910e-01	-9.936910e-01	0.000000e+00
8733	1.050000e+00	3.600000e+00	-9.980544e-01	-9.980544e-01	0.000000e+00
8734	1.100000e+00	3.600000e+00	-9.999233e-01	-9.999233e-01	0.000000e+00
8735	1.150000e+00	3.600000e+00	-9.992928e-01	-9.992928e-01	0.000000e+00
8736	1.200000e+00	3.600000e+00	-9.961646e-01	-9.961646e-01	0.000000e+00
8737	1.250000e+00	3.600000e+00	-9.905465e-01	-9.905465e-01	0.000000e+00
8738	1.300000e+00	3.600000e+00	-9.824526e-01	-9.824526e-01	0.000000e+00
8739	1.350000e+00	3.600000e+00	-9.719031e-01	-9.719031e-01	0.000000e+00
8740	1.400000e+00	3.600000e+00	-9.589243e-01	-9.589243e-01	0.000000e+00
8741	1.450000e+00	3.600000e+00	-9.435487e-01	-9.435487e-01	0.000000e+00
8742	1.500000e+00	3.600000e+00	-9.258147e-01	-9.258147e-01	0.000000e+00
8743	1.550000e+00	3.600000e+00	-9.057666e-01	-9.057666e-01	0.000000e+00
8744	1.600000e+00	3.600000e+00	-8.834547e-01	-8.834547e-01	0.000000e+00
8745	1.650000e+00	3.600000e+00	-8.589345e-01	-8.589345e-01	0.000000e+00
8746	1.700000e+00	3.600000e+00	-8.322674e-01	-8.322674e-01	0.000000e+00
8747	1.750000e+00	3.600000e+00	-8.035202e-01	-8.035202e-01	0.000000e+00
8748	1.800000e+00	3.600000e+00	-7.727645e-01	-7.727645e-01	0.000000e+00
8749	1.850000e+00	3.600000e+00	-7.400773e-01	-7.400773e-01	0.000000e+00
8750	1.900000e+00	3.600000e+00	-7.055403e-01	-7.055403e-01	0.000000e+00
8751	1.950000e+00	3.600000e+00	-6.692399e-01	-6.692399e-01	0.000000e+00
8752	2.000000e+00	3.600000e+00	-6.312644e-01	-6.312666e-01	2.195206e-06
8753	2.050000e+00	3.600000e+00	-5.917107e-01	-5.917156e-01	4.908009e-06
8754	2.100000e+00	3.600000e+00	-5.506776e-01	-5.506855e-01	7.976768e-06
8755	2.150000e+00	3.600000e+00	-5.082678e-01	-5.082791e-01	1.126701e-05
8756	2.200000e+00	3.600000e+00	-4.645875e-01	-4.646022e-01	1.467326e-05
8757	2.250000e+00	3.600000e+00	-4.197459e-01	-4.197640e-01	1.811599e-05
8758	2.300000e+00	3.600000e+00	-3.738551e-01	-3.738767e-01	2.153666e-05
8759	2.350000e+00	3.600000e+00	-3.270299e-01	-3.270548e-01	2.489267e-05
8760	2.400000e+00	3.600000e+00	-2.793873e-01	-2.794155e-01	2.815299e-05
8761	2.450000e+00	3.600000e+00	-2.310465e-01	-2.310778e-01	3.129480e-05
8762	2.500000e+00	3.600000e+00	-1.821282e-01	-1.821625e-01	3.430099e-05
8763	2.550000e+00	3.600000e+00	-1.327548e-01	-1.327919e-01	3.715833e-05
8764	2.600000e+00	3.600000e+00	-8.304955e-02	-8.308940e-02	3.985621e-05
8765	2.650000e+00	3.600000e+00	-3.313683e-02	-3.317922e-02	4.238567e-05
8766	2.700000e+00	3.600000e+00	1.685864e-02	1.681390e-02	4.473884e-05
8767	2.750000e+00	3.600000e+00	6.681190e-02	6.676499e-02	4.690841e-05
8768	2.800000e+00	3.600000e+00	1.165981e-01	1.165492e-01	4.888734e-05
8769	2.850000e+00	3.600000e+00	1.660928e-01	1.660421e-01	5.066863e-05
8770	2.900000e+00	3.600000e+00	2.151722e-01	2.151200e-01	5.224510e-05
8771	2.950000e+00	3.600000e+00	2.637138e-01	2.636602e-01	5.360931e-05
8772	3.000000e+00	3.600000e+00	3.115961e-01	3.115414e-01	5.475341e-05
8773	3.050000e+00	3.600000e+00	3.586995e-01	3.586439e-01	5.566900e-05
8774	3.100000e+00	3.600000e+00	4.049063e-01	4.048499e-01	5.634711e-05
8775	3.150000e+00	3.600000e+00	4.501009e-01	4.500441e-01	5.677797e-05
8776	3.200000e+00	3.600000e+00	4.941703e-01	4.941134e-01	5.695091e-05
8777	3.250000e+00	3.600000e+00	5.370045e-01	5.369476e-01	5.685421e-05
8778	3.300000e+00	3.600000e+00	5.784962e-01	5.784398e-01	5.647486e-05
8779	3.350000e+00	3.600000e+00	6.185419e-01	6.184861e-01	5.579838e-05
8780	3.400000e+00	3.600000e+00	6.570414e-01	6.569866e-01	5.480853e-05
8781	3.450000e+00	3.600000e+00	6.938984e-01	6.938449e-01	5.348704e-05
8782	3.500000e+00	3.600000e+00	7.290209e-01	7.289690e-01	5.181320e-05
8783	3.550000e+00	3.600000e+00	7.623209e-01	7.622711e-01	4.976344e-05
8784	3.600000e+00	3.600000e+00	7.937152e-01	7.936679e-01	4.731080e-05
8785	3.650000e+00	3.600000e+00	8.231253e-01	8.230809e-01	4.442428e-05
8786	3.700000e+00	3.600000e+00	8.504777e-01	8.504366e-01	4.106812e-05
8787	3.750000e+00	3.600000e+00	8.757039e-01	8.756667e-01	3.720086e-05
8788	3.800000e+00	3.600000e+00	8.987409e-01	8.987081e-01	3.277442e-05
8789	3.850000e+00	3.600000e+00	9.195309e-01	9.195032e-01	2.773307e-05
8790	3.900000e+00	3.600000e+00	9.380220e-01	9.380000e-01	2.201256e-05
8791	3.950000e+00	3.600000e+00	9.541678e-01	9.541523e-01	1.553963e-05
8792	4.000000e+00	3.600000e+00	9.679279e-01	9.679197e-01	8.232083e-06
8793	4.050000e+00	3.600000e+00	9.792678e-01	9.792678e-01	0.000000e+00
8794	4.100000e+00	3.600000e+00	9.881682e-01	9.881682e-01	0.000000e+00
8795	4.150000e+00	3.600000e+00	9.945988e-01	9.945988e-01	0.000000e+00
8796	4.200000e+00	3.600000e+00	9.985433e-01	9.985433e-01	0.000000e+00
8797	4.250000e+00	3.600000e+00	9.999921e-01	9.999921e-01	0.000000e+00
8798	4.300000e+00	3.600000e+00	9.989413e-01	9.989413e-01	0.000000e+00
8799	4.350000e+00	3.600000e+00	9.953938e-01	9.953938e-01	0.000000e+00
8800	4.400000e+00	3.600000e+00	9.893582e-01	9.893582e-01	0.000000e+00
8801	4.450000e+00	3.600000e+00	9.808498e-01	9.808498e-01	0.000000e+00
8802	4.500000e+00	3.600000e+00	9.698898e-01	9.698898e-01	0.000000e+00
8803	4.550000e+00	3.600000e+00	9.565056e-01	9.565056e-01	0.000000e+00
8804	4.600000e+00	3.600000e+00	9.407306e-01	9.407306e-01	0.000000e+00
8805	4.650000e+00	3.600000e+00	9.226042e-01	9.226042e-01	0.000000e+00
8806	4.700000e+00	3.600000e+00	9.021718e-01	9.021718e-01	0.000000e+00
8807	4.750000e+00	3.600000e+00	8.794845e-01	8.794845e-01	0.000000e+00
8808	4.800000e+00	3.600000e+00	8.545989e-01	8.545989e-01	0.000000e+00
8809	4.850000e+00	3.600000e+00	8.275773e-01	8.275773e-01	0.000000e+00
8810	4.900000e+00	3.600000e+00	7.984871e-01	7.984871e-01	0.000000e+00
8811	4.950000e+00	3.600000e+00	7.674012e-01	7.674012e-01	0.000000e+00
8812	5.000000e+00	3.600000e+00	7.343971e-01	7.343971e-01	0.000000e+00
8813	5.050000e+00	3.600000e+00	6.995574e-01	6.995574e-01	0.000000e+00
8814	5.100000e+00	3.600000e+00	6.629692e-01	6.629692e-01	0.000000e+00
8815	5.150000e+00	3.600000e+00	6.247240e-01	6.247240e-01	0.000000e+00
8816	5.200000e+00	3.600000e+00	5.849172e-01	5.849172e-01	0.000000e+00
8817	5.250000e+00	3.600000e+00	5.436484e-01	5.436484e-01	0.000000e+00
8818	5.300000e+00	3.600000e+00	5.010209e-01	5.010209e-01	0.000000e+00
8819	5.350000e+00	3.600000e+00	4.571410e-01	4.571410e-01	0.000000e+00
8820	5.400000e+00	3.600000e+00	4.121185e-01	4.121185e-01	0.000000e+00
8821	5.450000e+00	3.600000e+00	3.660659e-01	3.660659e-01	0.000000e+00
8822	5.500000e+00	3.600000e+00	3.190984e-01	3.190984e-01	0.000000e+00
8823	5.550000e+00	3.600000e+00	2.713332e-01	2.713332e-01	0.000000e+00
8824	5.600000e+00	3.600000e+00	2.228899e-01	2.228899e-01	0.000000e+00
8825	5.650000e+00	3.600000e+00	1.738895e-01	1.738895e-01	0.000000e+00
8826	5.700000e+00	3.600000e+00	1.244544e-01	1.244544e-01	0.000000e+00
8827	5.750000e+00	3.600000e+00	7.470829e-02	7.470829e-02	0.000000e+00
8828	5.800000e+00	3.600000e+00	2.477543e-02	2.477543e-02	0.000000e+00
8829	5.850000e+00	3.600000e+00	-2.521937e-02	-2.521937e-02	0.000000e+00
8830	5.900000e+00	3.600000e+00	-7.515112e-02	-7.515112e-02	0.000000e+00
8831	5.950000e+00	3.600000e+00	-1.248950e-01	-1.248950e-01	0.000000e+00
8832	6.000000e+00	3.600000e+00	-1.743268e-01	-1.743268e-01	0.000000e+00
8833	0.000000e+00	3.650000e+00	-4.867866e-01	-4.867866e-01	0.000000e+00
8834	5.000000e-02	3.650000e+00	-5.298361e-01	-5.298361e-01	0.000000e+00
8835	1.000000e-01	3.650000e+00	-5.715613e-01	-5.715613e-01	0.000000e+00
8836	1.500000e-01	3.650000e+00	-6.118579e-01	-6.118579e-01	0.000000e+00
8837	2.000000e-01	3.650000e+00	-6.506251e-01	-6.506251e-01	0.000000e+00
8838	2.500000e-01	3.650000e+00	-6.877662e-01	-6.877662e-01	0.000000e+00
8839	3.000000e-01	3.650000e+00	-7.231881e-01	-7.231881e-01	0.000000e+00
8840	3.500000e-01	3.650000e+00	-7.568025e-01	-7.568025e-01	0.000000e+00
8841	4.000000e-01	3.650000e+00	-7.885253e-01	-7.885253e-01	0.000000e+00
8842	4.500000e-01	3.650000e+00	-8.182771e-01	-8.182771e-01	0.000000e+00
8843	5.000000e-01	3.650000e+00	-8.459837e-01	-8.459837e-01	0.000000e+00
8844	5.500000e-01	3.650000e+00	-8.715758e-01	-8.715758e-01	0.000000e+00
8845	6.000000e-01	3.650000e+00	-8.949894e-01	-8.949894e-01	0.000000e+00
8846	6.500000e-01	3.650000e+00	-9.161659e-01	-9.161659e-01	0.000000e+00
8847	7.000000e-01	3.650000e+00	-9.350526e-01	-9.350526e-01	0.000000e+00
8848	7.500000e-01	3.650000e+00	-9.516021e-01	-9.516021e-01	0.000000e+00
8849	8.000000e-01	3.650000e+00	-9.657731e-01	-9.657731e-01	0.000000e+00
8850	8.500000e-01	3.650000e+00	-9.775301e-01	-9.775301e-01	0.000000e+00
8851	9.000000e-01	3.650000e+00	-9.868439e-01	-9.868439e-01	0.000000e+00
8852	9.500000e-01	3.650000e+00	-9.936910e-01	-9.936910e-01	0.000000e+00
8853	1.000000e+00	3.650000e+00	-9.980544e-01	-9.980544e-01	0.000000e+00
8854	1.050000e+00	3.650000e+00	-9.999233e-01	-9.999233e-01	0.000000e+00
8855	1.100000e+00	3.650000e+00	-9.992928e-01	-9.992928e-01	0.000000e+00
8856	1.150000e+00	3.650000e+00	-9.961646e-01	-9.961646e-01	0.000000e+00
8857	1.200000e+00	3.650000e+00	-9.905465e-01	-9.905465e-01	0.000000e+00
8858	1.250000e+00	3.650000e+00	-9.824526e-01	-9.824526e-01	0.000000e+00
8859	1.300000e+00	3.650000e+00	-9.719031e-01	-9.719031e-01	0.000000e+00
8860	1.350000e+00	3.650000e+00	-9.589243e-01	-9.589243e-01	0.000000e+00
8861	1.400000e+00	3.650000e+00	-9.435487e-01	-9.435487e-01	0.000000e+00
8862	1.450000e+00	3.650000e+00	-9.258147e-01	-9.258147e-01	0.000000e+00
8863	1.500000e+00	3.650000e+00	-9.057666e-01	-9.057666e-01	0.000000e+00
8864	1.550000e+00	3.650000e+00	-8.834547e-01	-8.834547e-01	0.000000e+00
8865	1.600000e+00	3.650000e+00	-8.589345e-01	-8.589345e-01	0.000000e+00
8866	1.650000e+00	3.650000e+00	-8.322674e-01	-8.322674e-01	0.000000e+00
8867	1.700000e+00	3.650000e+00	-8.035202e-01	-8.035202e-01	0.000000e+00
8868	1.750000e+00	3.650000e+00	-7.727645e-01	-7.727645e-01	0.000000e+00
8869	1.800000e+00	3.650000e+00	-7.400773e-01	-7.400773e-01	0.000000e+00
8870	1.850000e+00	3.650000e+00	-7.055403e-01	-7.055403e-01	0.000000e+00
8871	1.900000e+00	3.650000e+00	-6.692399e-01	-6.692399e-01	0.000000e+00
8872	1.950000e+00	3.650000e+00	-6.312666e-01	-6.312666e-01	0.000000e+00
8873	2.000000e+00	3.650000e+00	-5.917124e-01	-5.917156e-01	3.219974e-06
8874	2.050000e+00	3.650000e+00	-5.506787e-01	-5.506855e-01	6.877069e-06
8875	2.100000e+00	3.650000e+00	-5.082683e-01	-5.082791e-01	1.078171e-05
8876	2.150000e+00	3.650000e+00	-4.645874e-01	-4.646022e-01	1.478798e-05
8877	2.200000e+00	3.650000e+00	-4.197452e-01	-4.197640e-01	1.879194e-05
8878	2.250000e+00	3.650000e+00	-3.738539e-01	-3.738767e-01	2.272327e-05
8879	2.300000e+00	3.650000e+00	-3.270283e-01	-3.270548e-01	2.653592e-05
8880	2.350000e+00	3.650000e+00	-2.793853e-01	-2.794155e-01	3.020025e-05
8881	2.400000e+00	3.650000e+00	-2.310441e-01	-2.310778e-01	3.369728e-05
8882	2.450000e+00	3.650000e+00	-1.821255e-01	-1.821625e-01	3.701467e-05
8883	2.500000e+00	3.650000e+00	-1.327518e-01	-1.327919e-01	4.014413e-05
8884	2.550000e+00	3.650000e+00	-8.304632e-02	-8.308940e-02	4.307971e-05
8885	2.600000e+00	3.650000e+00	-3.313340e-02	-3.317922e-02	4.581669e-05
8886	2.650000e+00	3.650000e+00	1.686225e-02	1.681390e-02	4.835094e-05
8887	2.700000e+00	3.650000e+00	6.681567e-02	6.676499e-02	5.067843e-05
8888	2.750000e+00	3.650000e+00	1.166020e-01	1.165492e-01	5.279500e-05
8889	2.800000e+00	3.650000e+00	1.660968e-01	1.660421e-01	5.469618e-05
8890	2.850000e+00	3.650000e+00	2.151764e-01	2.151200e-01	5.637706e-05
8891	2.900000e+00	3.650000e+00	2.637180e-01	2.636602e-01	5.783227e-05
8892	2.950000e+00	3.650000e+00	3.116004e-01	3.115414e-01	5.905584e-05
8893	3.000000e+00	3.650000e+00	3.587039e-01	3.586439e-01	6.004121e-05
8894	3.050000e+00	3.650000e+00	4.049107e-01	4.048499e-01	6.078118e-05
8895	3.100000e+00	3.650000e+00	4.501053e-01	4.500441e-01	6.126780e-05
8896	3.150000e+00	3.650000e+00	4.941748e-01	4.941134e-01	6.149228e-05
8897	3.200000e+00	3.650000e+00	5.370090e-01	5.369476e-01	6.144495e-05
8898	3.250000e+00	3.650000e+00	5.785009e-01	5.784398e-01	6.111506e-05
8899	3.300000e+00	3.650000e+00	6.185466e-01	6.184861e-01	6.049064e-05
8900	3.350000e+00	3.650000e+00	6.570462e-01	6.569866e-01	5.955834e-05
8901	3.400000e+00	3.650000e+00	6.939032e-01	6.938449e-01	5.830319e-05
8902	3.450000e+00	3.650000e+00	7.290257e-01	7.289690e-01	5.670831e-05
8903	3.500000e+00	3.650000e+00	7.623258e-01	7.622711e-01	5.475463e-05
8904	3.550000e+00	3.650000e+00	7.937203e-01	7.936679e-01	5.242041e-05
8905	3.600000e+00	3.650000e+00	8.231306e-01	8.230809e-01	4.968080e-05
8906	3.650000e+00	3.650000e+00	8.504831e-01	8.504366e-01	4.650714e-05
8907	3.700000e+00	3.650000e+00	8.757096e-01	8.756667e-01	4.286618e-05
8908	3.750000e+00	3.650000e+00	8.987468e-01	8.987081e-01	3.871908e-05
8909	3.800000e+00	3.650000e+00	9.195372e-01	9.195032e-01	3.402013e-05
8910	3.850000e+00	3.650000e+00	9.380287e-01	9.380000e-01	2.871536e-05
8911	3.900000e+00	3.650000e+00	9.541750e-01	9.541523e-01	2.274110e-05
8912	3.950000e+00	3.650000e+00	9.679357e-01	9.679197e-01	1.602275e-05
8913	4.000000e+00	3.650000e+00	9.792763e-01	9.792678e-01	8.474405e-06
8914	4.050000e+00	3.650000e+00	9.881682e-01	9.881682e-01	0.000000e+00
8915	4.100000e+00	3.650000e+00	9.945988e-01	9.945988e-01	0.000000e+00
8916	4.150000e+00	3.650000e+00	9.985433e-01	9.985433e-01	0.000000e+00
8917	4.200000e+00	3.650000e+00	9.999921e-01	9.999921e-01	0.000000e+00
8918	4.250000e+00	3.650000e+00	9.989413e-01	9.989413e-01	0.000000e+00
8919	4.300000e+00	3.650000e+00	9.953938e-01	9.953938e-01	0.000000e+00
8920	4.350000e+00	3.650000e+00	9.893582e-01	9.893582e-01	0.000000e+00
8921	4.400000e+00	3.650000e+00	9.808498e-01	9.808498e-01	0.000000e+00
8922	4.450000e+00	3.650000e+00	9.698898e-01	9.698898e-01	0.000000e+00
8923	4.500000e+00	3.650000e+00	9.565056e-01	9.565056e-01	0.000000e+00
8924	4.550000e+00	3.650000e+00	9.407306e-01	9.407306e-01	0.000000e+00
8925	4.600000e+00	3.650000e+00	9.226042e-01	9.226042e-01	0.000000e+00
8926	4.650000e+00	3.650000e+00	9.021718e-01	9.021718e-01	0.000000e+00
8927	4.700000e+00	3.650000e+00	8.794845e-01	8.794845e-01	0.000000e+00
8928	4.750000e+00	3.650000e+00	8.545989e-01	8.545989e-01	0.000000e+00
8929	4.800000e+00	3.650000e+00	8.275773e-01	8.275773e-01	0.000000e+00
8930	4.850000e+00	3.650000e+00	7.984871e-01	7.984871e-01	0.000000e+00
8931	4.900000e+00	3.650000e+00	7.674012e-01	7.674012e-01	0.000000e+00
8932	4.950000e+00	3.650000e+00	7.343971e-01	7.343971e-01	0.000000e+00
8933	5.000000e+00	3.650000e+00	6.995574e-01	6.995574e-01	0.000000e+00
8934	5.050000e+00	3.650000e+00	6.629692e-01	6.629692e-01	0.000000e+00
8935	5.100000e+00	3.650000e+00	6.247240e-01	6.247240e-01	0.000000e+00
8936	5.150000e+00	3.650000e+00	5.849172e-01	5.849172e-01	0.000000e+00
8937	5.200000e+00	3.650000e+00	5.436484e-01	5.436484e-01	0.000000e+00
8938	5.250000e+00	3.650000e+00	5.010209e-01	5.010209e-01	0.000000e+00
8939	5.300000e+00	3.650000e+00	4.571410e-01	4.571410e-01	0.000000e+00
8940	5.350000e+00	3.650000e+00	4.121185e-01	4.121185e-01	0.000000e+00
8941	5.400000e+00	3.650000e+00	3.660659e-01	3.660659e-01	0.000000e+00
8942	5.450000e+00	3.650000e+00	3.190984e-01	3.190984e-01	0.000000e+00
8943	5.500000e+00	3.650000e+00	2.713332e-01	2.713332e-01	0.000000e+00
8944	5.550000e+00	3.650000e+00	2.228899e-01	2.228899e-01	0.000000e+00
8945	5.600000e+00	3.650000e+00	1.738895e-01	1.738895e-01	0.000000e+00
8946	5.650000e+00	3.650000e+00	1.244544e-01	1.244544e-01	0.000000e+00
8947	5.700000e+00	3.650000e+00	7.470829e-02	7.470829e-02	0.000000e+00
8948	5.750000e+00	3.650000e+00	2.477543e-02	2.477543e-02	0.000000e+00
8949	5.800000e+00	3.650000e+00	-2.521937e-02	-2.521937e-02	0.000000e+00
8950	5.850000e+00	3.650000e+00	-7.515112e-02	-7.515112e-02	0.000000e+00
8951	5.900000e+00	3.650000e+00	-1.248950e-01	-1.248950e-01	0.000000e+00
8952	5.950000e+00	3.650000e+00	-1.743268e-01	-1.743268e-01	0.000000e+00
8953	6.000000e+00	3.650000e+00	-2.233228e-01	-2.233228e-01	0.000000e+00
8954	0.000000e+00	3.700000e+00	-5.298361e-01	-5.298361e-01	0.000000e+00
8955	5.000000e-02	3.700000e+00	-5.715613e-01	-5.715613e-01	0.000000e+00
8956	1.000000e-01	3.700000e+00	-6.118579e-01	-6.118579e-01	0.000000e+00
8957	1.500000e-01	3.700000e+00	-6.506251e-01	-6.506251e-01	0.000000e+00
8958	2.000000e-01	3.700000e+00	-6.877662e-01	-6.877662e-01	0.000000e+00
8959	2.500000e-01	3.700000e+00	-7.231881e-01	-7.231881e-01	0.000000e+00
8960	3.000000e-01	3.700000e+00	-7.568025e-01	-7.568025e-01	0.000000e+00
8961	3.500000e-01	3.700000e+00	-7.885253e-01	-7.885253e-01	0.000000e+00
8962	4.000000e-01	3.700000e+00	-8.182771e-01	-8.182771e-01	0.000000e+00
8963	4.500000e-01	3.700000e+00	-8.459837e-01	-8.459837e-01	0.000000e+00
8964	5.000000e-01	3.700000e+00	-8.715758e-01	-8.715758e-01	0.000000e+00
8965	5.500000e-01	3.700000e+00	-8.949894e-01	-8.949894e-01	0.000000e+00
8966	6.000000e-01	3.700000e+00	-9.161659e-01	-9.161659e-01	0.000000e+00
8967	6.500000e-01	3.700000e+00	-9.350526e-01	-9.350526e-01	0.000000e+00
8968	7.000000e-01	3.700000e+00	-9.516021e-01	-9.516021e-01	0.000000e+00
8969	7.500000e-01	3.700000e+00	-9.657731e-01	-9.657731e-01	0.000000e+00
8970	8.000000e-01	3.700000e+00	-9.775301e-01	-9.775301e-01	0.000000e+00
8971	8.500000e-01	3.700000e+00	-9.868439e-01	-9.868439e-01	0.000000e+00
8972	9.000000e-01	3.700000e+00	-9.936910e-01	-9.936910e-01	0.000000e+00
8973	9.500000e-01	3.700000e+00	-9.980544e-01	-9.980544e-01	0.000000e+00
8974	1.000000e+00	3.700000e+00	-9.999233e-01	-9.999233e-01	0.000000e+00
8975	1.050000e+00	3.700000e+00	-9.992928e-01	-9.992928e-01	0.000000e+00
8976	1.100000e+00	3.700000e+00	-9.961646e-01	-9.961646e-01	0.000000e+00
8977	1.150000e+00	3.700000e+00	-9.905465e-01	-9.905465e-01	0.000000e+00
8978	1.200000e+00	3.700000e+00	-9.824526e-01	-9.824526e-01	0.000000e+00
8979	1.250000e+00	3.700000e+00	-9.719031e-01	-9.719031e-01	0.000000e+00
8980	1.300000e+00	3.700000e+00	-9.589243e-01	-9.589243e-01	0.000000e+00
8981	1.350000e+00	3.700000e+00	-9.435487e-01	-9.435487e-01	0.000000e+00
8982	1.400000e+00	3.700000e+00	-9.258147e-01	-9.258147e-01	0.000000e+00
8983	1.450000e+00	3.700000e+00	-9.057666e-01	-9.057666e-01	0.000000e+00
8984	1.500000e+00	3.700000e+00	-8.834547e-01	-8.834547e-01	0.000000e+00
8985	1.550000e+00	3.700000e+00	-8.589345e-01	-8.589345e-01	0.000000e+00
8986	1.600000e+00	3.700000e+00	-8.322674e-01	-8.322674e-01	0.000000e+00
8987	1.650000e+00	3.700000e+00	-8.035202e-01	-8.035202e-01	0.000000e+00
8988	1.700000e+00	3.700000e+00	-7.727645e-01	-7.727645e-01	0.000000e+00
8989	1.750000e+00	3.700000e+00	-7.400773e-01	-7.400773e-01	0.000000e+00
8990	1.800000e+00	3.700000e+00	-7.055403e-01	-7.055403e-01	0.000000e+00
